#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	dns
#open	2014-03-09-10-21-15
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	trans_id	query	qclass	qclass_name	qtype	qtype_name	rcode	rcode_name	AA	TC	RD	RA	Z	answers	TTLs	rejected
#types	time	string	addr	port	addr	port	enum	count	string	count	string	count	string	count	string	bool	bool	bool	bool	count	vector[string]	vector[interval]	bool
1359930094.765388	CSBZfA1MUL2svlEf44	172.16.253.129	53	4.2.2.2	53	udp	27825	smtp.mail.yahoo.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	smtp.mail.global.gm0.yahoodns.net,smtp.mail.us.am0.yahoodns.net,63.250.193.228,98.138.105.21,98.139.211.125	479.000000,3479.000000,179.000000,179.000000,179.000000	F
1359930094.765332	C6bMUJ2SPS3rC53wI2	172.16.253.129	53	8.8.8.8	53	udp	27825	smtp.mail.yahoo.com	1	C_INTERNET	1	A	-	-	F	F	T	F	0	-	-	F
1359930118.630147	CCHSzNbzNK8o1KpSd	172.16.253.129	53	4.2.2.2	53	udp	65351	google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.228.9,74.125.228.7,74.125.228.0,74.125.228.8,74.125.228.3,74.125.228.5,74.125.228.2,74.125.228.14,74.125.228.1,74.125.228.4,74.125.228.6	135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000,135.000000	F
1359930118.630034	CvLr5v77DWU7AUus8	172.16.253.129	53	8.8.8.8	53	udp	65351	google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.228.67,74.125.228.68,74.125.228.66,74.125.228.78,74.125.228.70,74.125.228.64,74.125.228.71,74.125.228.69,74.125.228.73,74.125.228.72,74.125.228.65	300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000	F
1359930121.061816	CCHSzNbzNK8o1KpSd	172.16.253.129	53	4.2.2.2	53	udp	4409	www.google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.131.147,74.125.131.104,74.125.131.99,74.125.131.103,74.125.131.106,74.125.131.105	130.000000,130.000000,130.000000,130.000000,130.000000,130.000000	F
1359930121.061746	CvLr5v77DWU7AUus8	172.16.253.129	53	8.8.8.8	53	udp	4409	www.google.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.228.81,74.125.228.82,74.125.228.80,74.125.228.83,74.125.228.84	300.000000,300.000000,300.000000,300.000000,300.000000	F
1359930121.840932	CCHSzNbzNK8o1KpSd	172.16.253.129	53	4.2.2.2	53	udp	57396	ssl.gstatic.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.228.79	52.000000	F
1359930121.840855	CvLr5v77DWU7AUus8	172.16.253.129	53	8.8.8.8	53	udp	57396	ssl.gstatic.com	1	C_INTERNET	1	A	0	NOERROR	F	F	T	T	0	74.125.228.79	300.000000	F
#close	2014-03-09-10-21-15
