#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-03-09-10-22-05
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1349364229.223263	C43bnNgV1n0517Aff	192.168.248.177	54529	239.255.255.250	1900	udp	-	15.015967	798	0	S0	-	0	D	6	966	0	0	(empty)
1349364324.297023	CM2Me04cGb1n7uduq3	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
1349364411.760892	CoPllp1LSN0jxnXjog	192.168.248.165	68	192.168.248.254	67	udp	dhcp	0.018208	301	300	SF	-	0	Dd	1	329	1	328	(empty)
1349364618.427203	CSg3SU39467TpFJgu3	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.452992	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349364710.075219	CM2xOe1Ila5ZUtFDPh	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
1349365062.443882	Csgh013gMhEWfS7XI7	192.168.248.179	1900	239.255.255.250	1900	udp	-	8.468025	8625	0	S0	-	0	D	18	9129	0	0	(empty)
1349365129.278401	CM7iTVh1oSpkzAkzg	192.168.248.177	54529	239.255.255.250	1900	udp	-	15.048491	798	0	S0	-	0	D	6	966	0	0	(empty)
1349365218.983698	CQBhg93zdabpyEMrr7	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
1349365311.792671	CUSo48171xhuQ1z0B5	192.168.248.165	68	192.168.248.254	67	udp	dhcp	0.008486	301	300	SF	-	0	Dd	1	329	1	328	(empty)
1349365318.600616	CmxCVLphU6OMrO5vi	192.168.248.177	68	255.255.255.255	67	udp	dhcp	-	-	-	S0	-	0	D	1	328	0	0	(empty)
