#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-03-09-10-21-58
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1349328870.706244	CpD9FgmubqddrHnA7	192.168.106.131	1187	89.206.14.167	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328871.706275	CpBuFd1zAZDc4EsXO4	192.168.106.131	1187	173.241.188.247	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328872.706405	CmLmxDuSXSNhwqaY9	192.168.106.131	1187	82.15.9.23	16464	udp	-	0.144188	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328873.706268	Cozh6t4e8sPIpNiCZd	192.168.106.131	1187	201.213.190.66	16464	udp	-	0.209172	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328868.056176	CwQuJ82xP3DEYhdg4e	192.168.106.131	1177	239.255.255.250	1900	udp	-	6.036487	399	0	S0	-	0	D	3	483	0	0	(empty)
1349328874.098860	C77gJ92czeROKcGo13	192.168.106.131	1192	66.85.130.234	123	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
1349328874.098958	CxsGD31zMhypsEd2M5	192.168.106.131	1192	91.242.217.247	123	udp	-	-	-	-	S0	-	0	D	1	48	0	0	(empty)
1349328874.737519	CeKVRD1s3WaYNe9pj1	192.168.106.131	1187	88.150.8.14	16464	udp	-	0.131103	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328875.753418	CK4MCozuIWMtrFO2a	192.168.106.131	1187	79.112.31.73	16464	udp	-	0.141685	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328876.769209	CBkH832GkbkwnxtBT4	192.168.106.131	1187	78.251.156.5	16464	udp	-	0.143775	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328877.784468	CfDoOEDujvyGwOnG7	192.168.106.131	1187	184.155.127.16	16464	udp	-	0.136997	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328878.800479	COOgFe1UBgfasAIfQ1	192.168.106.131	1187	31.185.116.247	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328879.815689	CmkQEh7er3ItkrwBi	192.168.106.131	1187	79.117.117.241	16464	udp	-	0.146630	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328880.831582	CdgBCy3wfdQk2e8JLc	192.168.106.131	1187	98.214.226.249	16464	udp	-	0.070835	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328882.862655	C8Fkrm405oZ80sruRf	192.168.106.131	1187	88.134.163.247	16464	udp	-	0.130462	16	1136	SF	-	0	Dd	1	44	2	1192	(empty)
1349328883.878662	CG8xbY2nQhoR6F5Mof	192.168.106.131	1187	88.254.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328881.847576	CDnSxB2PCu7u5d621l	192.168.106.131	1187	77.20.11.250	16464	udp	-	3.191622	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328885.909688	C7dgC63kbRbh0DA9Vl	192.168.106.131	1187	41.174.11.247	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328886.925725	CTj9Mc4FDC1XJvE3Fd	192.168.106.131	1187	68.83.141.251	16464	udp	-	0.037295	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328888.956730	CkDn9H3TAvkTE2NAE2	192.168.106.131	1187	180.253.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328889.971789	Cvd8C4CgfMnAsMd77	192.168.106.131	1187	184.253.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328890.987837	CVOgRj1fwHtzyxrel4	192.168.106.131	1187	78.250.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328892.004031	CeAlUJk1CI8glJWRa	192.168.106.131	1187	23.28.85.244	16464	udp	-	1.072960	32	1704	SF	-	0	Dd	2	88	3	1788	(empty)
1349328894.034854	CSiWZP1jW7HS5q8Kp	192.168.106.131	1187	71.82.51.244	16464	udp	-	0.060208	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328895.050030	CVIjgy8v4yuCm9Sf6	192.168.106.131	1187	24.201.250.35	16464	udp	-	1.090831	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328897.081115	Cj9Jgv1F5nmFmwBru3	192.168.106.131	1187	80.11.182.243	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328898.097095	CGQw8VABAzibqSED8	192.168.106.131	1187	122.163.227.242	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328901.144072	CnvFaG4dxOobFzzxqb	192.168.106.131	1187	190.2.202.243	16464	udp	-	0.220537	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328900.128061	CRUQUh3IZaPVwIkcHj	192.168.106.131	1187	174.73.121.250	16464	udp	-	2.099370	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328899.113056	C6CQsj2jgkz3IXAExe	192.168.106.131	1187	67.191.216.248	16464	udp	-	5.120021	32	1136	SF	-	0	Dd	2	88	2	1192	(empty)
1349328903.175247	C0lxyV2iehoBnGNkgh	192.168.106.131	1187	14.97.234.253	16464	udp	-	1.249915	16	1704	SF	-	0	Dd	1	44	3	1788	(empty)
1349328906.222256	Ck1gzM19DMi539oOL4	192.168.106.131	1187	208.123.10.244	16464	udp	-	0.094697	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328907.238275	C0VVyP8Bvshe3rRx7	192.168.106.131	1187	95.111.72.251	16464	udp	-	0.141680	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328908.348016	CfTze1AbhbpNZ16oi	192.168.106.254	8	192.168.106.155	0	icmp	-	-	-	-	OTH	-	0	-	1	48	0	0	(empty)
1349328905.206301	Cw9fDS3YDnRdD4kWBa	192.168.106.131	1187	89.18.29.242	16464	udp	-	3.193616	32	568	SF	-	0	Dd	2	88	1	596	(empty)
1349328909.269308	CCa6zK3PyhgF3edyed	192.168.106.131	1187	46.246.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328910.284271	C2gcjm2AbpyDmD8qul	192.168.106.131	1187	88.251.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328911.300381	CPzS574HsGQSGyFCEf	192.168.106.131	1187	98.251.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328912.315441	CBi31a3EZREBd9lhwh	192.168.106.131	1187	27.252.253.254	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328887.940849	COcKYr2kXrnEFM618i	192.168.106.131	1187	79.252.253.254	16464	udp	-	25.390582	32	0	S0	-	0	D	2	88	0	0	(empty)
1349328914.347428	CYTT0W3xZrbkOcLTZa	192.168.106.131	1187	24.124.106.2	16464	udp	-	0.065106	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328915.362492	CCsVQP2s9WNkFVxCgj	192.168.106.131	1187	139.78.46.252	16464	udp	-	0.052313	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328916.378542	CrFbwA43a5uBnEQENe	192.168.106.131	1187	98.211.249.252	16464	udp	-	0.048961	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328917.393602	CJMqll32YEyb2r8On8	192.168.106.131	1187	14.97.231.249	16464	udp	-	0.916626	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328918.409597	CEdX3g2lBSO7CZdbV3	192.168.106.131	1187	213.114.133.252	16464	udp	-	0.145383	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328919.425680	COWTO016olbSg8qnG6	192.168.106.131	1187	14.96.175.20	16464	udp	-	0.609925	16	1704	SF	-	0	Dd	1	44	3	1788	(empty)
1349328920.440714	CxKaWA1FNbhfXknF9	192.168.106.131	1187	49.128.164.56	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328921.456598	C5uHQuWKmEuQjEQS	192.168.106.131	1187	188.129.90.251	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328922.472084	CygzYiB7sjTqfL326	192.168.106.131	1187	76.118.17.73	16464	udp	-	0.062848	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328923.487863	CkDMiH1WElED0EVjh3	192.168.106.131	1187	180.151.58.75	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328924.503755	Cb94171RJLEZSzMr79	192.168.106.131	1187	117.201.225.48	16464	udp	-	0.492963	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328925.518738	Crbn142Sg4valCh6qe	192.168.106.131	1187	78.97.13.29	16464	udp	-	0.142502	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328926.534756	C43ABs3rqE8YhHFTfk	192.168.106.131	1187	186.95.64.17	16464	udp	-	0.330868	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328927.549749	CegoGp4GArphYZwIYb	192.168.106.131	1187	68.83.236.23	16464	udp	-	0.035368	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328928.565911	Cz9AbF25VHAyrLqg8h	192.168.106.131	1187	24.117.236.23	16464	udp	-	0.077608	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328929.581890	Cd8vr34S6H42nZn9ig	192.168.106.131	1187	206.248.97.129	16464	udp	-	-	-	-	S0	-	0	D	1	44	0	0	(empty)
1349328930.597092	CyAjT33vow8ZWg07Lk	192.168.106.131	1187	87.7.193.51	16464	udp	-	0.206773	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328931.613013	Ccp34j4sRRTwmarHvc	192.168.106.131	1187	76.178.184.21	16464	udp	-	0.117253	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328933.643935	CJyUgE3s1xysUIYup1	192.168.106.131	1187	78.90.183.253	16464	udp	-	0.144200	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328932.628202	Cj3V6y2JP27bu6652j	192.168.106.131	1187	190.206.159.252	16464	udp	-	1.492456	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328934.660023	CyyiYbFx61DXv6dW7	192.168.106.131	1187	14.96.218.0	16464	udp	-	0.389423	16	568	SF	-	0	Dd	1	44	1	596	(empty)
1349328935.691097	C4TM3i1y6ivr5MGH95	192.168.106.131	1187	95.6.5.251	16464	udp	-	0.194330	16	568	SF	-	0	Dd	1	44	1	596	(empty)
