#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2014-03-09-10-22-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	count	string	count	count	count	count	table[string]
1345787685.106098	CfXsSm1chqsuNgtlSf	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000262	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345787775.775053	CWMaSIFPQF7rpww8k	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998710	150	0	S0	-	0	D	3	234	0	0	(empty)
1345787805.117811	CilYr72a2wizOmpRjk	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000118	204	0	S0	-	0	D	3	288	0	0	(empty)
1345787925.119423	Cj0dR92oiwLFkCxMEb	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000098	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788045.121014	CLqSDylU93S9hfz9b	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000134	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788165.121675	CSpyXr7tAEfXsCeqf	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000035	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788285.123289	CRTsKMeRFLY2pCfAf	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000037	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788405.124860	CY6YROqm95fjtym8j	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000090	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788515.314271	CM0hnj1Nb7YLoa5OBi	192.168.106.141	137	192.168.106.2	137	udp	dns	12.812262	354	0	S0	-	0	D	6	522	0	0	(empty)
1345788585.148209	Ch46Ko4TslzxyyYTb	192.168.106.141	137	192.168.106.2	137	udp	dns	2.993614	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788585.131678	CdBupc1HgCSuS2MT3c	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000142	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345788705.143411	CgpmBmsuVIAziAMnj	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000002	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788825.144946	CK8zSc2rBeayZ4ypUj	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000070	204	0	S0	-	0	D	3	288	0	0	(empty)
1345788945.146567	CZ8oPj2Q7tQL9G0CTk	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000080	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789065.147162	ClWryW1nqB69h8wy3l	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000072	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789185.148794	CQxUGY1b7m3SGdBKzd	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000087	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789254.853869	CIhJp8GrRZckyl63d	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998654	150	0	S0	-	0	D	3	234	0	0	(empty)
1345789305.150329	CXjbt148ejkj8Cixh	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000106	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789425.152019	CnaQxy135O3UJekgnh	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999073	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789485.180675	CYigV11AzcwZqhWIle	192.168.106.141	137	192.168.106.2	137	udp	dns	2.986652	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789485.157246	CI0Cqw1r6DnzS5b9Pd	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000116	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345789605.168937	C7GLS81K0TpU4Y7lPc	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000056	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789725.170548	CsaTLd7qVp587XYDc	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000144	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789845.172064	C3yVmbBSl13dW14jl	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000488	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789965.172757	CxViAM1wCVOYMfCiOl	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000013	204	0	S0	-	0	D	3	288	0	0	(empty)
1345789994.393299	CMSlgT1gq6RXIdjyCe	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998655	150	0	S0	-	0	D	3	234	0	0	(empty)
1345790085.174318	Ck7vVVP5Kuvv3XPNe	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000087	204	0	S0	-	0	D	3	288	0	0	(empty)
1345790205.175941	CDFqlYh5v5FIbew5h	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000038	204	0	S0	-	0	D	3	288	0	0	(empty)
1345790325.177766	C1oM0J1cTIzGaYObAg	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998773	204	0	S0	-	0	D	3	288	0	0	(empty)
1345790385.220566	CXkMVY3B3cmGuhmZ06	192.168.106.141	137	192.168.106.2	137	udp	dns	2.988339	204	0	S0	-	0	D	3	288	0	0	(empty)
1345790385.197785	CaqYlC1QdKM7IHeGv5	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000117	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345790505.210478	CAqRA54lKlhzDxYWT3	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999973	204	0	S0	-	0	D	3	288	0	0	(empty)
1345790625.211088	C2BGEi3GDnA7RUCGI3	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999989	204	0	S0	-	0	D	3	288	0	0	(empty)
1345790733.932633	Cv4ueg3o2oTYSadsUa	192.168.106.141	137	192.168.106.2	137	udp	dns	14.280014	354	0	S0	-	0	D	6	522	0	0	(empty)
1345790865.214250	CDD3zd4jHbHdnvUepa	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000102	204	0	S0	-	0	D	3	288	0	0	(empty)
1345790985.215906	CyyJS64v0XIkmxXvz1	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999032	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791105.216439	CKybWx2IZb7j0bQQK1	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000027	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791225.218068	Cr9qlA2Ij1gWHyHwh3	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999997	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791285.255519	ChEFqo3ZSpjGVRfJt6	192.168.106.141	137	192.168.106.2	137	udp	dns	2.994853	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791285.238993	CEZrov3t5hgq8AeYK2	192.168.106.141	68	192.168.106.254	67	udp	dhcp	0.000160	300	300	SF	-	0	Dd	1	328	1	328	(empty)
1345791405.250999	ClYbFQ3EQ4qSK7gKD6	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000053	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791473.471801	CMfHMS3ww7jNcSRB92	192.168.106.141	137	192.168.106.2	137	udp	dns	2.998880	150	0	S0	-	0	D	3	234	0	0	(empty)
1345791525.252574	CundHl2BUJyNhkPeG2	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000100	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791645.254185	Cxj2Es295X52wQQoZ9	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000079	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791765.254794	CPG2cl4uUCDDr2DtP9	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000063	204	0	S0	-	0	D	3	288	0	0	(empty)
1345791885.256400	CuXi3j4VipLN7UmtZ6	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000062	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792005.257995	CqoefF3ka5LdfqCIu7	192.168.106.141	137	192.168.106.2	137	udp	dns	3.000074	204	0	S0	-	0	D	3	288	0	0	(empty)
1345792125.259547	Cxy8VL3GOOjTcW3ia5	192.168.106.141	137	192.168.106.2	137	udp	dns	2.999156	204	0	S0	-	0	D	3	288	0	0	(empty)
